Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Driver,LapNumber,Team,Race,Session
2025-11-08 18:20:43.171,0 days 00:34:51.735000,14,208.54861111110858,0 days 00:05:10.702000,7410.0,81.0,2,35.0,False,8,car,2782.81277777778,0.6514978441597482,OnTrack,-2523.2167418920776,-67.84588076288696,7639.776284625466,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:43.331,0 days 00:34:51.895000,14,213.34861111110968,0 days 00:05:10.862000,7525.0,83.0,2,32.0,False,8,car,2786.5016666666693,0.6523614678924147,OnTrack,-2500.483163593937,-97.26618980964147,7638.820554978639,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:43.443,0 days 00:34:52.007000,14,216.67749999999788,0 days 00:05:10.974000,7826.7,85.8,2,28.5,False,8,pos,2789.1966455474085,0.6529924025154257,OnTrack,-2484.0,-119.0,7637.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:43.483,0 days 00:34:52.047000,14,217.86638888888652,0 days 00:05:11.014000,7934.45,86.8,2,27.25,False,8,pos,2790.172791583373,0.6532209328150902,OnTrack,-2478.0,-127.0,7636.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:43.491,0 days 00:34:52.055000,14,218.10416666666424,0 days 00:05:11.022000,7956.0,87.0,2,27.0,False,8,car,2790.368333333335,0.6532667120459321,OnTrack,-2476.812909450784,-128.58900010348268,7635.814803952259,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:43.731,0 days 00:34:52.295000,14,225.7041666666646,0 days 00:05:11.262000,8170.0,89.0,2,27.0,False,8,car,2796.3016666666686,0.6546557935918472,OnTrack,-2443.1313884983933,-174.47940265358503,7633.7602122156395,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:43.843,0 days 00:34:52.407000,14,229.1574999999964,0 days 00:05:11.374000,8370.9,91.1,2,26.3,False,8,pos,2799.146703314564,0.6553218589691019,OnTrack,-2424.0,-200.0,7633.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:43.891,0 days 00:34:52.455000,14,230.63749999999573,0 days 00:05:11.422000,8457.0,92.0,2,26.0,False,8,car,2800.390555555558,0.6556130632714293,OnTrack,-2414.5763716102692,-212.36712122982098,7632.460034085141,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:44.023,0 days 00:34:52.587000,14,234.92749999999683,0 days 00:05:11.554000,8386.05,94.2,2,23.25,False,8,pos,2803.900652532392,0.6564348291593326,OnTrack,-2395.0,-238.0,7631.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:44.131,0 days 00:34:52.695000,14,238.43749999999773,0 days 00:05:11.662000,8328.0,96.0,2,21.0,True,8,car,2806.7905555555567,0.657111398422079,OnTrack,-2405.4517901986683,-225.11857694842942,7631.1599333873655,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:44.263,0 days 00:34:52.827000,14,242.94749999999812,0 days 00:05:11.794000,8367.128571428571,95.05714285714286,2,15.342857142857142,True,8,pos,2810.26264543442,0.6579242662832846,OnTrack,-2419.0,-208.0,7632.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:44.363,0 days 00:34:52.927000,14,246.36416666666508,0 days 00:05:11.894000,8396.771428571428,94.34285714285714,2,11.057142857142857,True,8,pos,2812.8596793854713,0.6585322705420802,OnTrack,-2403.0,-228.0,7632.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:44.411,0 days 00:34:52.975000,14,248.00416666666524,0 days 00:05:11.942000,8411.0,94.0,2,9.0,True,8,car,2814.1016666666687,0.6588230382295927,OnTrack,-2392.54586280057,-241.00411397748633,7631.602415569645,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:44.571,0 days 00:34:53.135000,14,253.6930555555532,0 days 00:05:12.102000,8545.0,93.0,2,9.0,True,8,car,2818.235000000001,0.6597907130143872,OnTrack,-2353.958733225312,-288.71245618805517,7628.772065619048,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:44.623,0 days 00:34:53.187000,14,255.59972353433548,0 days 00:05:12.154000,8558.792124186695,93.37276011315392,2,12.541221074962174,True,8,pos,2819.5918058571815,0.6601083614375781,OnTrack,-2344.0,-301.0,7628.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:44.850,0 days 00:34:53.414000,14,263.9230555555532,0 days 00:05:12.381000,8619.0,95.0,2,28.0,False,8,car,2825.5975000000008,0.6615143837248028,OnTrack,-2318.964586143511,-331.5907490137326,7626.419109749989,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:44.923,0 days 00:34:53.487000,14,266.51861793777584,0 days 00:05:12.454000,8879.5194352,95.9125024,2,39.40628,False,8,pos,2827.543015208086,0.6619698577595525,OnTrack,-2310.0,-342.0,7626.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:45.010,0 days 00:34:53.574000,14,269.611944444443,0 days 00:05:12.541000,9190.0,97.0,2,53.0,False,8,car,2829.9086111111124,0.6625236789304491,OnTrack,-2296.0778905422867,-357.8832060164618,7625.364209157658,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:45.210,0 days 00:34:53.774000,14,275.7786111111095,0 days 00:05:12.741000,9470.0,104.0,2,53.0,False,8,car,2835.6863888888897,0.6638763426081191,OnTrack,-2255.618631885765,-403.119368967991,7623.1888172633535,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:45.223,0 days 00:34:53.787000,14,276.0638931022206,0 days 00:05:12.754000,9482.74018816,104.19500288,2,53.26000384,False,8,pos,2836.0708329444183,0.6639663466771593,OnTrack,-2253.0,-406.0,7623.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:45.343,0 days 00:34:53.907000,14,278.69722643555383,0 days 00:05:12.874000,9600.34018816,105.99500288,2,55.66000384,False,8,pos,2839.648050437394,0.6648038264757912,OnTrack,-2229.0,-432.0,7621.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:45.410,0 days 00:34:53.974000,14,280.1674999999982,0 days 00:05:12.941000,9666.0,107.0,2,57.0,False,8,car,2841.6308333333336,0.6652680254303373,OnTrack,-2215.133438845295,-446.4796787296059,7619.741791110364,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:45.570,0 days 00:34:54.134000,14,283.0119444444431,0 days 00:05:13.101000,8826.0,107.0,3,58.0,False,8,car,2846.38638888889,0.6663813716881122,OnTrack,-2180.256486055465,-481.16202681330026,7616.51661948475,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:45.663,0 days 00:34:54.227000,14,283.8386128177762,0 days 00:05:13.194000,8962.24528128,114.44001536,3,59.39500288,False,8,pos,2849.4655074325897,0.6671022391173378,OnTrack,-2159.0,-501.0,7615.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:45.770,0 days 00:34:54.334000,14,284.78972222222046,0 days 00:05:13.301000,9119.0,123.0,3,61.0,False,8,car,2853.219722222223,0.6679811566145873,OnTrack,-2133.6947916067575,-523.4182116695109,7613.727556637346,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:45.884,0 days 00:34:54.448000,14,285.2647227555538,0 days 00:05:13.415000,9483.325409066667,126.32500373333333,3,62.4250016,False,8,pos,2857.2814615926873,0.6689320701882664,OnTrack,-2102.0,-548.0,7612.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:46.010,0 days 00:34:54.574000,14,285.78972222222046,0 days 00:05:13.541000,9886.0,130.0,3,64.0,False,8,car,2861.88638888889,0.6700101521310926,OnTrack,-2056.5446069433515,-577.4932438400712,7608.463764336901,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:46.124,0 days 00:34:54.688000,14,285.72638881777596,0 days 00:05:13.655000,10018.5251488,134.9875056,3,68.9875056,False,8,pos,2866.198628210736,0.6710197114676453,OnTrack,-2014.0,-602.0,7605.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:46.170,0 days 00:34:54.734000,14,285.7008333333315,0 days 00:05:13.701000,10072.0,137.0,3,71.0,False,8,car,2867.97527777778,0.6714356515452529,OnTrack,-1998.4164992087951,-610.253429304912,7603.827465233855,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:46.410,0 days 00:34:54.974000,14,284.5008333333317,0 days 00:05:13.941000,10662.0,144.0,3,73.0,False,8,car,2877.575277777778,0.6736831542712274,OnTrack,-1924.1537158510175,-641.826031687698,7598.243422148192,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:46.444,0 days 00:34:55.008000,14,284.18916549333164,0 days 00:05:13.975000,10495.3993728,145.36000512,3,73.51000192,False,8,pos,2878.9812812168193,0.6740123205797666,OnTrack,-1912.0,-646.0,7597.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:46.610,0 days 00:34:55.174000,14,282.6674999999982,0 days 00:05:14.141000,9682.0,152.0,3,76.0,False,8,car,2886.019722222224,0.6756601242616688,OnTrack,-1844.932265868862,-666.3937620543508,7589.528564043072,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:46.624,0 days 00:34:55.188000,14,282.45360915555375,0 days 00:05:14.155000,9706.5439744,152.437504,3,76.3062528,False,8,pos,2886.6276967814383,0.6758024601449143,OnTrack,-1839.0,-668.0,7589.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:46.884,0 days 00:34:55.448000,14,278.4813869333317,0 days 00:05:14.415000,10162.3564744,160.562504,3,81.9937528,False,8,pos,2898.2995506405646,0.6785350146621612,OnTrack,-1725.0,-693.0,7582.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:46.930,0 days 00:34:55.494000,14,277.7786111111095,0 days 00:05:14.461000,10243.0,162.0,4,83.0,False,8,car,2900.4197222222238,0.6790313783506312,OnTrack,-1703.9260369265317,-696.4558322556854,7579.976828978326,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:47.084,0 days 00:34:55.648000,14,274.869719804442,0 days 00:05:14.615000,10535.172465066667,165.8500032,4,84.71111253333333,False,8,pos,2907.61694141558,0.6807163543669341,OnTrack,-1632.0,-706.0,7572.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:47.290,0 days 00:34:55.854000,14,270.9786111111075,0 days 00:05:14.821000,10926.0,171.0,4,87.0,False,8,car,2917.5197222222246,0.6830347425812743,OnTrack,-1535.2676719423066,-714.1127896257899,7565.185497245522,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:47.344,0 days 00:34:55.908000,14,269.7936092462869,0 days 00:05:14.875000,10995.012556736885,173.01660068387,4,87.67220022795667,False,8,pos,2920.176422529249,0.6836567156210802,OnTrack,-1509.0,-715.0,7563.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:47.444,0 days 00:34:56.008000,14,267.59916655011295,0 days 00:05:14.975000,11122.813284796055,176.75103754274187,4,88.91701251424729,False,8,pos,2925.1629532451657,0.6848241365978698,OnTrack,-1459.0,-715.0,7558.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:47.531,0 days 00:34:56.095000,14,265.68999999999824,0 days 00:05:15.062000,11234.0,180.0,4,90.0,False,8,car,2929.569722222224,0.6858558267321073,OnTrack,-1414.693456595271,-712.9220226114916,7553.553531828795,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:47.644,0 days 00:34:56.208000,14,262.89639047110967,0 days 00:05:15.175000,11414.7998976,183.95499776,4,95.6499968,False,8,pos,2935.38795247123,0.6872179609347105,OnTrack,-1358.0,-708.0,7548.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:47.731,0 days 00:34:56.295000,14,260.74555555555435,0 days 00:05:15.262000,11554.0,187.0,4,100.0,False,8,car,2939.958611111112,0.6882880200756102,OnTrack,-1316.7400704689649,-703.2204273939292,7544.005708729644,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:47.824,0 days 00:34:56.388000,14,258.21389063110973,0 days 00:05:15.355000,11242.837714133333,190.09999786666665,4,100.0,False,8,pos,2944.9463721612988,0.6894557290919441,OnTrack,-1265.0,-693.0,7539.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:47.971,0 days 00:34:56.535000,14,254.2122222222206,0 days 00:05:15.502000,10751.0,195.0,4,100.0,False,8,car,2952.9586111111125,0.6913315133503681,OnTrack,-1144.8874324272786,-656.7610740966205,7527.282980392029,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:48.104,0 days 00:34:56.668000,14,250.40694627555487,0 days 00:05:15.635000,10453.4126432,196.6624992,4,100.0,False,8,pos,2960.22626590631,0.6930329793882484,OnTrack,-1045.0,-623.0,7517.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:48.131,0 days 00:34:56.695000,14,249.63444444444394,0 days 00:05:15.662000,10393.0,197.0,4,100.0,False,8,car,2961.714166666666,0.6933813190772985,OnTrack,-1030.9502916217787,-618.1728235759527,7515.4078731582085,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:48.291,0 days 00:34:56.855000,14,244.8344444444433,0 days 00:05:15.822000,10486.0,201.0,5,100.0,False,8,car,2970.647500000001,0.6954727452250812,OnTrack,-990.0441860637652,-603.2220416730812,7509.34262666554,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:48.444,0 days 00:34:57.008000,14,240.11694641777441,0 days 00:05:15.975000,10650.4749312,204.8249984,5,100.0,False,8,pos,2979.354988789324,0.6975112978074146,OnTrack,-943.0,-574.0,7503.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:48.451,0 days 00:34:57.015000,14,239.90111111110764,0 days 00:05:15.982000,10658.0,205.0,5,100.0,False,8,car,2979.7586111111136,0.6976057917937152,OnTrack,-939.4198999592866,-571.7104625223398,7502.599720740924,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:48.704,0 days 00:34:57.268000,14,231.9597242311098,0 days 00:05:16.235000,10262.2358144,209.517856,5,25.907161599999995,False,8,pos,2994.539800499402,0.701066287985729,OnTrack,-761.0,-453.0,7485.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:48.731,0 days 00:34:57.295000,14,231.11222222222113,0 days 00:05:16.262000,10220.0,210.0,5,18.0,True,8,car,2996.0919444444453,0.7014296679594361,OnTrack,-744.5741518496795,-440.9322632953919,7483.551282662185,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:48.971,0 days 00:34:57.535000,14,224.51222222222077,0 days 00:05:16.502000,10275.0,200.0,5,0.0,True,8,car,3009.4252777777792,0.7045511995232904,OnTrack,-648.7096290852434,-354.8441567819346,7476.983285346558,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:49.204,0 days 00:34:57.768000,14,219.59333468444305,0 days 00:05:16.735000,10264.078128,187.6218784,5,0.0,True,8,pos,3021.4034886692075,0.7073554767764975,OnTrack,-594.0,-287.0,7475.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:49.291,0 days 00:34:57.855000,14,217.7566666666653,0 days 00:05:16.822000,10260.0,183.0,5,0.0,True,8,car,3025.6919444444457,0.7083594680311924,OnTrack,-573.7567554109673,-261.5337167437476,7474.087128613984,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:49.464,0 days 00:34:58.028000,14,214.8733343999985,0 days 00:05:16.995000,9974.5501056,173.48500352,5,0.0,True,8,pos,3033.9831956308803,0.7103005732023647,OnTrack,-534.0,-210.0,7472.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:49.491,0 days 00:34:58.055000,14,214.4233333333318,0 days 00:05:17.022000,9930.0,172.0,4,0.0,True,8,car,3035.247500000001,0.7105965656519545,OnTrack,-527.8910230626575,-201.72623116058259,7471.642816149928,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:49.811,0 days 00:34:58.375000,14,210.77888888888765,0 days 00:05:17.342000,10379.0,160.0,4,0.0,True,8,car,3049.4697222222226,0.7139261993200654,OnTrack,-449.68572741940096,-86.71055414942963,7467.315126937563,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:49.844,0 days 00:34:58.408000,14,210.65972245333205,0 days 00:05:17.375000,10317.12512,156.4937568,4,0.0,True,8,pos,3050.82239978175,0.7142428812473991,OnTrack,-439.0,-70.0,7467.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:49.971,0 days 00:34:58.535000,14,210.20111111110964,0 days 00:05:17.502000,10079.0,143.0,3,0.0,True,8,car,3055.8252777777793,0.7154141293655029,OnTrack,-394.1535988091496,1.2672928714744434,7466.127807108368,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:50.003,0 days 00:34:58.567000,14,210.1744444444429,0 days 00:05:17.534000,9992.92,141.4,3,0.0,True,8,pos,3057.0445271542185,0.7156995737714602,OnTrack,-385.0,16.0,7466.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:50.171,0 days 00:34:58.735000,14,210.03444444444267,0 days 00:05:17.702000,9541.0,133.0,3,0.0,True,8,car,3063.214166666668,0.7171439781071387,OnTrack,-361.42490159494656,55.382910721737254,7465.939340213806,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:50.283,0 days 00:34:58.847000,14,210.7811111111095,0 days 00:05:17.814000,9100.0,128.8,3,0.0,True,8,pos,3067.1672067838745,0.7180694435695667,OnTrack,-352.0,72.0,7466.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:50.411,0 days 00:34:58.975000,14,211.63444444444303,0 days 00:05:17.942000,8596.0,124.0,3,0.0,True,8,car,3071.480833333335,0.7190793276767282,OnTrack,-335.32404986497727,100.35027188402536,7465.8268608446915,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:50.563,0 days 00:34:59.127000,14,213.66111111110988,0 days 00:05:18.094000,8124.8,115.76666666666667,3,0.0,True,8,pos,3076.23821871225,0.7201931023233556,OnTrack,-307.0,148.0,7466.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:50.651,0 days 00:34:59.215000,14,214.8344444444433,0 days 00:05:18.182000,7852.0,111.0,3,0.0,True,8,car,3078.880833333335,0.7208117776946673,OnTrack,-286.1764562435722,183.11300524904482,7466.700583014768,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:50.783,0 days 00:34:59.347000,14,217.10777777777656,0 days 00:05:18.314000,7538.5,106.38,3,0.0,True,8,pos,3082.7508640160204,0.7217178094143489,OnTrack,-256.0,234.0,7468.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:50.851,0 days 00:34:59.415000,14,218.27888888888765,0 days 00:05:18.382000,7377.0,104.0,3,0.0,True,8,car,3084.6586111111124,0.7221644413723374,OnTrack,-245.48829388789727,251.67216111716039,7468.416765776785,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:51.143,0 days 00:34:59.707000,14,225.49777777777652,0 days 00:05:18.674000,6662.263636363637,94.04545454545455,3,0.0,True,8,pos,3092.019047664739,0.7238876289992794,OnTrack,-223.0,289.0,7469.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:51.291,0 days 00:34:59.855000,14,229.1566666666654,0 days 00:05:18.822000,6300.0,89.0,3,0.0,True,8,car,3095.53638888889,0.7247110908731818,OnTrack,-205.01557482481164,318.8911058840684,7469.548122827802,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:51.383,0 days 00:34:59.947000,14,231.6866691076729,0 days 00:05:18.914000,6167.778766902127,87.15075198464513,3,0.0,True,8,pos,3097.717709437955,0.7252217704440411,OnTrack,-193.0,339.0,7470.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:51.490,0 days 00:35:00.054000,14,234.6291666666657,0 days 00:05:19.021000,6014.0,85.0,3,0.0,True,8,car,3100.2350000000015,0.7258111055899025,OnTrack,-179.93348734302748,361.0769366584756,7470.612422120493,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:51.703,0 days 00:35:00.267000,14,241.13750586666623,0 days 00:05:19.234000,5799.2248064,82.3374976,3,0.0,True,8,pos,3105.1070518521333,0.7269517253626897,OnTrack,-157.0,400.0,7472.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:51.730,0 days 00:35:00.294000,14,241.96249999999964,0 days 00:05:19.261000,5772.0,82.0,3,0.0,True,8,car,3105.701666666668,0.7270909335310827,OnTrack,-154.41013019454687,404.33661747939607,7472.176101996196,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:51.863,0 days 00:35:00.427000,14,246.43278423110996,0 days 00:05:19.394000,5546.453841066666,78.6749952,3,0.0,True,8,pos,3108.5407184056457,0.7277555977521801,OnTrack,-142.0,425.0,7473.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:51.970,0 days 00:35:00.534000,14,250.02916666666488,0 days 00:05:19.501000,5365.0,76.0,3,0.0,True,8,car,3110.768333333334,0.728277115525347,OnTrack,-130.7416238699684,443.92249617227105,7473.521742566521,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:52.043,0 days 00:35:00.607000,14,252.6247290488875,0 days 00:05:19.574000,5556.625504,75.0874976,3,0.0,True,8,pos,3112.281510834869,0.7286313728753037,OnTrack,-123.0,457.0,7474.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:52.130,0 days 00:35:00.694000,14,255.71805555555466,0 days 00:05:19.661000,5785.0,74.0,3,0.0,True,8,car,3114.057222222223,0.7290470933110977,OnTrack,-114.27265387420104,471.78809188364835,7474.857604356661,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:52.243,0 days 00:35:00.807000,14,259.89278487111017,0 days 00:05:19.774000,5722.1436432,72.234372,3,0.0,True,8,pos,3116.279506587455,0.7295673631203428,OnTrack,-103.0,491.0,7476.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:52.450,0 days 00:35:01.014000,14,267.54027777777674,0 days 00:05:19.981000,5607.0,69.0,2,0.0,True,8,car,3120.1905555555563,0.7304829978304707,OnTrack,-79.86659570621546,530.7926538257749,7476.728976450943,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:52.524,0 days 00:35:01.088000,14,270.54139407999895,0 days 00:05:20.055000,5676.37512,68.7687496,2,6.0125104,True,8,pos,3121.579330626022,0.7308081307217871,OnTrack,-71.0,546.0,7477.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:52.770,0 days 00:35:01.334000,14,280.5180555555544,0 days 00:05:20.301000,5907.0,68.0,2,26.0,False,8,car,3126.2350000000006,0.7318980921394178,OnTrack,-39.96182052507825,598.7854434696324,7478.852462970952,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:52.924,0 days 00:35:01.488000,14,286.72083848888707,0 days 00:05:20.455000,6353.6003712,70.31000192,2,39.09001088,False,8,pos,3129.266665190477,0.732607850033151,OnTrack,-24.0,626.0,7480.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:52.970,0 days 00:35:01.534000,14,288.57361111110913,0 days 00:05:20.501000,6487.0,71.0,2,43.0,False,8,car,3130.179444444445,0.732821545227058,OnTrack,-20.252924831684236,632.4465115445221,7480.259878308951,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:53.210,0 days 00:35:01.774000,14,298.506944444443,0 days 00:05:20.741000,7202.0,73.0,2,51.0,False,8,car,3135.0461111111117,0.7339609042478648,OnTrack,-6.445948800948735,656.8261702575476,7481.18518278704,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:53.324,0 days 00:35:01.888000,14,303.098616266665,0 days 00:05:20.855000,6931.9621968,76.9187544,2,52.4250016,False,8,pos,3137.587481448029,0.7345558768270245,OnTrack,3.0,674.0,7482.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:53.424,0 days 00:35:01.988000,14,307.1263940444425,0 days 00:05:20.955000,6695.0871968,80.3562544,2,53.6750016,False,8,pos,3139.949574438562,0.7351088779140276,OnTrack,14.0,694.0,7483.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:53.530,0 days 00:35:02.094000,14,311.3958333333312,0 days 00:05:21.061000,6444.0,84.0,2,55.0,False,8,car,3142.5127777777784,0.7357089619236231,OnTrack,26.23657086022655,715.611528761714,7483.915260593059,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:53.664,0 days 00:35:02.228000,14,316.606949422221,0 days 00:05:21.195000,6716.69026048,88.02000384,2,57.01000192,False,8,pos,3145.828410285094,0.7364852007880525,OnTrack,43.0,745.0,7485.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:53.730,0 days 00:35:02.294000,14,319.1736111111104,0 days 00:05:21.261000,6851.0,90.0,2,58.0,False,8,car,3147.51277777778,0.7368795362600687,OnTrack,52.2673592378009,761.5960089496664,7485.626047276519,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:53.890,0 days 00:35:02.454000,14,325.262499999998,0 days 00:05:21.421000,7112.0,96.0,3,69.0,False,8,car,3151.7794444444457,0.7378784263605019,OnTrack,76.6130075370687,805.9385675596767,7487.311710018694,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:53.964,0 days 00:35:02.528000,14,327.9963903574844,0 days 00:05:21.495000,7292.174009829752,98.75776545657784,3,69.0,False,8,pos,3153.8539418804576,0.7383640970524254,OnTrack,87.0,825.0,7488.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:54.051,0 days 00:35:02.615000,14,331.21055555555404,0 days 00:05:21.582000,7504.0,102.0,3,69.0,False,8,car,3156.3411111111122,0.7389463803467855,OnTrack,98.09099749275036,845.4407845374958,7488.695153512237,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:54.251,0 days 00:35:02.815000,14,338.59944444444227,0 days 00:05:21.782000,7999.0,105.0,3,74.0,False,8,car,3162.1744444444453,0.7403120504059716,OnTrack,121.38723966205907,888.9477424106917,7489.9286197388765,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:54.264,0 days 00:35:02.828000,14,339.05444220444224,0 days 00:05:21.795000,8017.1592856,105.5281224,3,72.5375072,False,8,pos,3162.574037982265,0.7404056011940479,OnTrack,123.0,892.0,7490.0,TSU,7.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:20:54.571,0 days 00:35:03.135000,14,349.7994444444421,0 days 00:05:22.102000,8446.0,118.0,3,38.0,False,8,car,3172.663333333334,0.7427676552362035,OnTrack,165.17939950121337,976.6890571548132,7491.718037176629,TSU,7.0,Red Bull Racing,São Paulo,Q
